Date,ALL,AMZN,ADBE,AAP,AKAM,ADS,APH,AAPL,XRAY,GOOG,AES,AGN,COST,T,A,CAH,ABT,AFL,AIG,AMAT,ADM,BBY,CCL,DVN,MMM,MO,COF,AIV,KMX,AEE,ACN,APTV,CPRI,ARNC
5/18/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
5/25/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
6/1/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
6/8/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
6/15/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
6/22/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
6/29/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
7/6/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
7/13/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
7/20/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
7/27/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
8/3/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
8/10/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
8/17/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
8/24/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
8/31/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
9/7/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
9/14/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
9/21/2015,61.37418906,322.4651515,69.1953078,130.2561644,59.78787879,248.3963964,49.92779898,100.7494447,45.59308886,582.1046803,14.17945527,241.2440409,125.3187315,35.23999229,56.98230885,74.90898275,41.5899448,29.1247103,54.01941271,21.60989823,51.09614491,33.59153318,40.0961978,68.17990711,141.6731481,45.94111122,81.62266168,32.80465444,46.45085371,38.33553174,81.32006369,61.34646195,71.4,#VALUE!
9/28/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
10/5/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
10/12/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
10/19/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
10/26/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
11/2/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
11/9/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
11/16/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
11/23/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
11/30/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
12/7/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
12/14/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
12/21/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
12/28/2015,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
1/4/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
1/11/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
1/18/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
1/25/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
2/1/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
2/8/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
2/15/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
2/22/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
2/29/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
3/7/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
3/14/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
3/21/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
3/28/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
4/4/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
4/11/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
4/18/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
4/25/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
5/2/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
5/9/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
5/16/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
5/23/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
5/30/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
6/6/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
6/13/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
6/20/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
6/27/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
7/4/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
7/11/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
7/18/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
7/25/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
8/1/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
8/8/2016,58.23851149,511.9012187,82.21992783,189.5751366,69.05823068,259.1205212,50.96764801,110.3004191,50.5751073,623.3763676,9.790421793,271.8346037,144.5541096,32.58000325,34.33041642,76.82937956,40.22114868,29.06454609,56.81946055,14.69023821,41.45261948,37.11694719,50.20599539,37.09002433,141.7803746,54.39985719,72.52378319,38.16292876,59.32894095,42.27617477,98.26025211,76.05311291,42.24457084,#VALUE!
